יודעים,ידע
התכווץ,התכווץ
נגזרו,נגזר
ביקשו,ביקש
לפרוע,פרע
ריחף,ריחף
התנהל,התנהל
הושמטה,הושמט
חרגו,חרג
חרש,חרש
הוזכר,הוזכר
השתמשו,השתמש
נלחמו,נלחם
לתחום,תחם
הזכירו,הזכיר
להעמיד,העמיד
להוכיח,הוכיח
מיוחסות,יוחס
הרגו,הרג
פרשה,פרש
תוקן,תוקן
הזכירה,הזכיר
נקבע,נקבע
הושמט,הושמט
האשים,האשים
לחשוד,חשד
העמידה,העמיד
לחקור,חקר
עוררו,עורר
מופקר,הופקר
נוגעות,נגע
נחקרות,נחקר
למסור,מסר
חוקרת,חקר
התחלתי,התחיל
להתעניין,התעניין
הסתבר,הסתבר
חקר,חקר
פניתי,פנה
נתון,נתן
התפרסמה,התפרסם
נזעק,נזעק
נמסרה,נמסר
נדף,נדף
מתחמקות,התחמק
ייחל,ייחל
תיפסק,נפסק
חורשים,חרש
התחזק,התחזק
שיגר,שיגר
טופל,טופל
הניע,הניע
פחתו,פחת
התעוררו,התעורר
המליצה,המליץ
להעמידם,העמיד
התרשמתי,התרשם
הושפעה,הושפע
נמסרו,נמסר
מספיקות,הספיק
מחשיד,החשיד
תעמוד,עמד
התגמד,התגמד
לבש,לבש
נחסך,נחסך
טרחו,טרח
לחולל,חולל
ישחקו,שיחק
מוליכה,הוליך
מארחת,אירח
מדורגת,דורג
מחכה,חיכה
תפסיד,הפסיד
נאבקו,נאבק
הפתיע,הפתיע
ניצח,ניצח
מדורג,דורג
להיעלם,נעלם
נמכרו,נמכר
להיעדר,נעדר
מוביל,הוביל
יצפו,ציפה
להתקדם,התקדם
לגבור,גבר
יארח,אירח
צירף,צירף
מתעלה,התעלה
השיג,השיג
יתמודד,התמודד
משופשפים,שופשף
מתפקדים,התפקד
אוזל,אזל
להספיק,הספיק
מציירים,צייר
משונות,שונה
מסונפים,סונף
נפגעת,נפגע
מוצדקת,הוצדק
להדליף,הדליף
להתארגן,התארגן
להתכנס,התכנס
לבטל,ביטל
מתאמץ,התאמץ
לצרף,צירף
יממש,מימש
ציפו,ציפה
להגביר,הגביר
להגדיל,הגדיל
הנהיגה,הנהיג
מרחיקת,הרחיק
הוחלה,הוחל
צומצמו,צומצם
בוטלו,בוטל
חוסלו,חוסל
התבוננו,התבונן
נעשה,נעשה
תגשים,הגשים
בעטו,בעט
החזירו,החזיר
נכשלה,נכשל
הונהגו,הונהג
סובלת,סבל
מתקרב,התקרב
משוכנע,שוכנע
נמנעה,נמנע
לטפל,טיפל
תצליח,הצליח
להפעיל,הפעיל
תהסס,היסס
מניחים,הניח
לתלות,תלה
השתרר,השתרר
בוצעו,בוצע
להעלותו,העלה
הגיבו,הגיב
מראים,הראה
נשחק,נשחק
מחוסן,חוסן
מנהלים,ניהל
מעוגנות,עוגן
ישפיע,השפיע
להקרין,הקרין
נקבעים,נקבע
נשמעה,נשמע
לשלם,שילם
יחויב,חויב
מפוטרים,פוטר
מתעקש,התעקש
משתכרים,השתכר
להוסיף,הוסיף
נמנעת,נמנע
ייזהרו,נזהר
יישמרו,נשמר
לוחמים,לחם
מועסקים,הועסק
הכשילו,הכשיל
להכשיל,הכשיל
התחרו,התחרה
הרשה,הרשה
הפסיד,הפסיד
התגייס,התגייס
התייצב,התייצב
השתתף,השתתף
גברה,גבר
הועמד,הועמד
להתגייס,התגייס
חדל,חדל
הפציר,הפציר
הפריע,הפריע
כלל,כלל
נידונה,נידון
שימש,שימש
תואר,תואר
הואשם,הואשם
להתנער,התנער
הקפיץ,הקפיץ
מפגיש,הפגיש
חתם,חתם
סמך,סמך
פרצה,פרץ
להתנצל,התנצל
נופח,נופח
עוסקים,עסק
העלתה,העלה
פוטרים,פטר
לוקה,לקה
לגמול,גמל
הוביל,הוביל
נוצח,נוצח
מסיים,סיים
להחליט,החליט
ליישב,יישב
מתוך,תיווך
נטעה,טעה
ממלאים,מילא
נעלמה,נעלם
ללמדך,לימד
לשפוט,שפט
פוצץ,פוצץ
לדקלם,דקלם
הזמין,הזמין
לטפלל,טפלל
שמעו,שמע
מותח,מתח
מערבב,עירבב
מאיימות,איים
שוכח,שכח
להסדיר,הסדיר
להוליך,הוליך
להבדיל,הבדיל
מכריזים,הכריז
מסתמא,הסתמא
שכח,שכח
לשכוח,שכח
מתקדם,התקדם
נכפפו,נכפף
עסקו,עסק
הותירו,הותיר
מביע,הביע
העניק,העניק
נלמד,נלמד
נראית,נראה
חושב,חשב
ליטול,נטל
משמיע,השמיע
להשליט,השליט
נשלח,נשלח
יופעלו,הופעל
להידרש,נדרש
מועדפת,הועדף
אמור,אמר
נתפסה,נתפס
יבואו,בא
משתחרר,השתחרר
לרקוד,רקד
להבהיר,הבהיר
הקימה,הקים
שלחה,שלח
נישא,נישא
הונחו,הונח
הזמינה,הזמין
נערכה,נערך
לצלם,צילם
להתחייב,התחייב
לדלג,דילג
מעיד,העיד
הרשו,הרשה
נזהרו,נזהר
להגביה,הגביה
התרכזו,התרכז
צילצל,צלצל
צפה,צפה
לעצום,עצם
יצאתם,יצא
תספר,סיפר
הזמינו,הזמין
להשחית,השחית
פורקה,פורק
הלכה,הלך
ללעוג,לעג
מתרפסים,התרפס
לנוד,נד
הוציאה,הוציא
אוסרת,אסר
ירעילו,הרעיל
לומדים,למד
מזכירה,הזכיר
לועגים,לעג
זוללי,זלל
חובשים,חבש
משחרים,שיחר
מלמד,לימד
דחתה,דחה
תדווח,דיווח
הטילה,הטיל
משים,השים
נוקטת,נקט
התנגדה,התנגד
השכילה,השכיל
מרגילה,הרגיל
טען,טען
ייאלצו,נאלץ
שלל,שלל
רווחה,רווח
תשפר,שיפר
נהפוך,הפך
חולף,חלף
יגבר,גבר
טוען,טען
נבהלים,נבהל
לכנס,כינס
חתומות,חתם
גילה,גילה
מתחילים,התחיל
לשמור,שמר
משפיעות,השפיע
הראה,הראה
תיהנה,נהנה
מגלים,גילה
להשיג,השיג
קלע,קלע
הצעיד,הצעיד
ספגה,ספג
השתתפו,השתתף
השיגו,השיג
השיגה,השיג
התאוששה,התאושש
ניצחו,ניצח
ישחק,שיחק
יקיים,קיים
תקיים,קיים
מובילה,הוביל
להיחלץ,נחלץ
פרש,פרש
להחליף,החליף
ישמש,שימש
יחל,החל
סוגרת,סגר
מחזיקות,החזיק
יבטיח,הבטיח
תיתקל,נתקל
מפגרת,פיגר
תארח,אירח
החליף,החליף
יוביל,הוביל
נחלו,נחל
הובסה,הובס
יחלו,החל
יתחרו,התחרה
הודף,הדף
להפסיד,הפסיד
יאלץ,אילץ
משתכר,השתכר
מקבל,קיבל
הושעה,הושעה
מושעים,הושעה
מכחישים,הכחיש
בולטים,בלט
צופה,צפה
בנויה,בנה
מצויינת,צוין
להבקיע,הבקיע
מבקיעים,הבקיע
תרצה,רצה
לנצח,ניצח
יכריע,הכריע
התאקלמו,התאקלם
ינצח,ניצח
יהנה,נהנה
התייחסו,התייחס
תוקם,הוקם
ירתה,ירה
פצעה,פצע
לבלום,בלם
השתוללו,השתולל
אוסר,אסר
להופיע,הופיע
הבהיר,הבהיר
יממשו,מימש
לענוד,ענד
יועמדו,הועמד
מתייחסת,התייחס
מביעה,הביע
נטלו,נטל
הצליחו,הצליח
הסתיים,הסתיים
ניצבה,ניצב
הספיקה,הספיק
הושג,הושג
הובילו,הוביל
הותירה,הותיר
הירבתה,הרבה
שיחק,שיחק
שותף,שותף
שלטה,שלט
מיעט,מיעט
לזרוק,זרק
צבר,צבר
הפתיעו,הפתיע
בלטו,בלט
חסר,חסר
העיר,העיר
חטף,חטף
נחבל,נחבל
הובהל,הובהל
ישוחררו,שוחרר
הניח,הניח
לקיים,קיים
טיפחו,טיפח
העניקו,העניק
תקבל,קיבל
מדברים,דיבר
תומך,תמך
לשרוף,שרף
לחמם,חימם
בולם,בלם
מעניינת,עניין
יוברר,הוברר
נמנו,נמנה
לחדור,חדר
נסמך,נסמך
יזמו,יזם
להכות,הכה
ללמוד,למד
מתרחשים,התרחש
ניסתה,ניסה
הצליחה,הצליח
להריץ,הריץ
קם,קם
ירד,ירד
מריץ,הריץ
חוטף,חטף
מנווט,ניווט
שיתק,שיתק
קלט,קלט
ביצע,ביצע
שמרה,שמר
לעלות,עלה
דאג,דאג
סיים,סיים
הושלם,הושלם
ניצחה,ניצח
התעלה,התעלה
מוכתר,הוכתר
מימש,מימש
החטיאו,החטיא
השתפר,השתפר
ניווט,ניווט
שמט,שמט
מוטל,הוטל
קלעו,קלע
רדף,רדף
נשרקה,נשרק
הישווה,הישווה
שינתה,שינה
התייצבו,התייצב
נסחרו,נסחר
נפלו,נפל
ניכרה,ניכר
שב,שב
נרשמו,נרשם
הוכחשו,הוכחש
מזיזה,הזיז
נובעת,נבע
להתייצב,התייצב
קפצו,קפץ
צפויות,צפה
עומדות,עמד
להתבצע,התבצע
להתאושש,התאושש
לרכוש,רכש
מורט,מרט
נסתיים,הסתיים
הוציאו,הוציא
משכנע,שכנע
יזוז,זז
להאבק,נאבק
אוחז,אחז
החזיר,החזיר
שיפר,שיפר
התנחם,התנחם
נקנסה,נקנס
הורחק,הורחק
מחשיבים,החשיב
מנה,מנה
מפזר,פיזר
נקעה,נקע
להתהוות,התהווה
שירת,שירת
יוצא,יצא
דרכה,דרך
מתוארים,תואר
מתחוללים,התחולל
נערכת,נערך
מהווים,היווה
מטלטל,טלטל
מעובד,עובד
מציג,הציג
פותח,פתח
מצפה,ציפה
לבחון,בחן
להציגה,הציג
מבשרת,בישר
ללדת,ילד
תאמץ,אימץ
מוציאה,הוציא
מייחדת,ייחד
מתרחשת,התרחש
מואפל,הואפל
חודרות,חדר
נשברות,נשבר
מטילות,הטיל
מסופר,סופר
מלווה,ליווה
מופשט,הופשט
מונה,מנה
מצמצמת,צמצם
מותירה,הותיר
כרוכה,כרך
תאפוף,אפף
ייעשה,נעשה
יכיר,הכיר
יקנה,קנה
מארס,אירס
עוקבת,עקב
מביאו,הביא
מחזירו,החזיר
משיג,השיג
טווה,טווה
בונה,בנה
מחזיר,החזיר
מתוודה,התוודה
מתפללת,התפלל
זורח,זרח
גדלה,גדל
לתפוש,תפש
זורחת,זרח
יבגוד,בגד
נותרים,נותר
נאכלים,נאכל
לרכוב,רכב
מבטיחה,הבטיח
תכזיב,הכזיב
מורחת,מרח
רוכב,רכב
נופל,נפל
נחלית,נחלית
גוסס,גסס
צופים,צפה
גורם,גרם
פורשת,פרש
מוותרת,ויתר
נעשית,נעשה
לובשת,לבש
עוסק,עסק
כלה,כלה
תיכתב,נכתב
הוטרדו,הוטרד
היותו,היות
מתבהרים,התבהר
מעניש,העניש
ניתנת,ניתן
נוכח,נכח
להעיד,העיד
רוחץ,רחץ
יושב,ישב
מנקה,ניקה
נערמה,נערם
מאמינים,האמין
מרד,מרד
עצמתי,עצם
יעיד,העיד
מתבהר,התבהר
להישמע,נשמע
אעיר,העיר
מובנת,הובן
ייוותר,נותר
תובעת,תבע
צוטטו,צוטט
משיבים,השיב
הוטרד,הוטרד
כפוי,כפה
הציגה,הציג
מאפיינת,אפיין
לכבוש,כבש
מקריב,הקריב
יחוש,חש
הבליע,הבליע
ייפלא,נפלא
העמיד,העמיד
לסקר,סיקר
קרה,קרה
הוכיח,הוכיח
לזהותם,זיהה
נקרו,נקרה
לחזות,חזה
נוטל,נטל
מזוהה,זוהה
נוגעים,נגע
גובר,גבר
מתבטא,התבטא
צרו,צר
להציתו,הצית
דורשים,דרש
מיועדים,יועד
מגיעה,הגיע
לאפשר,אפשר
מופקדים,הופקד
יעשו,עשה
יימצאו,נמצא
לעורר,עורר
מתפתחת,התפתח
מזינה,הזין
משפיעה,השפיע
מעורה,עיוור
נוטה,נטה
רואה,ראה
רודפים,רדף
מבחינים,הבחין
מבדרת,בידר
להצמית,הצמית
מופנמת,הופנם
נאלצות,נאלץ
יקשו,הקשה
ייעלם,נעלם
מדווח,דיווח
מסקר,סיקר
לדרוש,דרש
יתר,ייתר
יסתיים,הסתיים
מונה,מונה
נכנס,נכנס
פורסם,פורסם
פג,פג
מינה,מינה
מתמודד,התמודד
ייוודעו,נודע
התפרץ,התפרץ
זעם,זעם
תגעו,נגע
מתייחס,התייחס
הביעו,הביע
מכהנים,כיהן
נחלץ,נחלץ
מכהן,כיהן
לוחצים,לחץ
הודח,הודח
הייתה,היה
יכהן,כיהן
יתפקד,תפקד
תבעה,תבע
מתלהב,התלהב
יזכה,זכה
תיראה,נראה
יתמוך,תמך
יתקשה,התקשה
הציעו,הציע
להצמיד,הצמיד
להסתובב,הסתובב
לחסוך,חסך
התמודד,התמודד
להתמנות,התמנה
לדחות,דחה
פסול,פסל
הכשיר,הכשיר
הכחישה,הכחיש
מנצלים,ניצל
יצטרפו,הצטרף
יצורף,צורף
להפר,הפר
ממלאי,מילא
מעורבים,מעורב
יפנה,פינה
מחזיק,החזיק
לעבור,עבר
התלהבו,התלהב
מוצע,הוצע
ניאותו,ניאות
לשקול,שקל
הוחלט,הוחלט
ישלם,שילם
תועבר,הועבר
ימלאו,מילא
מצדדים,צידד
התלוצצו,התלוצץ
להסתדר,הסתדר
מדאיגים,הדאיג
מקרין,הקרין
מורגשת,הורגש
משחקים,שיחק
מתערבים,התערב
להמטיר,המטיר
מופנים,הופנה
שיסתה,שיסה
משסה,שיסה
מבצעת,ביצע
מאוחדים,אוחד
העז,העז
הוגשה,הוגש
סוכם,סוכם
יועבר,הועבר
תמהו,תמה
חזו,חזה
הוקצה,הוקצה
אזל,אזל
תפנה,פינה
החכירה,החכיר
הוקם,הוקם
להקים,הקים
העיד,העיד
מונו,מונה
מסרבת,סירב
דורשת,דרש
תקצה,הקצה
לסייע,סייע
ממוקמים,מוקם
הוקמו,הוקם
מתכחש,התכחש
דן,דן
השכירה,השכיר
להועיד,הועיד
מתוכנן,תוכנן
אומרו,אומר
יעברו,עבר
לממן,מימן
להקצות,הקצה
למכור,מכר
להתפנות,התפנה
מארגנת,ארגן
מתארגנת,התארגן
יקחו,לקח
ייצאו,ייצא
ייפגשו,נפגש
אורגן,אורגן
התראיין,התראיין
נערכו,נערך
יוצאי,יצא
להגיש,הגיש
התבססו,התבסס
אושרו,אושר
טעונות,טען
מותרת,הותר
ציינה,ציין
תבואנה,בא
תשפרנה,שיפר
תזרזנה,זירז
הדגישה,הדגיש
מקודשים,קודש
יורכב,הורכב
יושקעו,הושקע
ייקבעו,נקבע
יבוצעו,בוצע
לדאוג,דאג
תהיינה,היה
יחתמו,חתם
יוציא,הוציא
יקבע,קבע
יתקשר,התקשר
יבחרו,בחר
לאשר,אישר
לחתום,חתם
הגשתי,הגיש
תמנע,מנע
ינוהלו,נוהל
פועל,פעל
אישר,אישר
יקלו,הקל
יסייעו,סייע
יגבילו,הגביל
הנהיג,הנהיג
נעשו,נעשה
נוקט,נקט
יאפשרו,אפשר
לבדוק,בדק
לסיים,סיים
יעסוק,עסק
פועלת,פעל
מפקח,פיקח
בודק,בדק
מיועדת,יועד
תעביר,העביר
קונה,קנה
תפעל,פעל
קלטו,קלט
שבתו,שבת
מפסידות,הפסיד
הגיש,הגיש
להשקיע,השקיע
גיבש,גיבש
אושרה,אושר
מוצף,הוצף
תוטל,הוטל
יינתנו,ניתן
ייקבע,נקבע
נואשו,נואש
החליטו,החליט
ממונה,מונה
קשורה,קשר
להכריע,הכריע
סיימו,סיים
קשורים,קשר
הודלף,הודלף
נובעות,נבע
מביעים,הביע
לקצץ,קיצץ
כרוך,כרך
התמודדו,התמודד
דובר,דובר
ייפול,נפל
חלפה,חלף
מעריכים,העריך
תבוצע,בוצע
יתפוס,תפס
צפויים,צפה
נעשים,נעשה
הונהגה,הונהג
איפשר,אפשר
הועלו,הועלה
התקיים,התקיים
נטתה,נטה
להצניע,הצניע
בולט,בלט
נטען,נטען
התלבטו,התלבט
מרוויח,הרוויח
צובר,צבר
משולבות,שולב
הוזכרו,הוזכר
השפיעו,השפיע
גילו,גילה
התבטאה,התבטא
הדגיש,הדגיש
עוסקת,עסק
רווח,רווח
להתפלל,התפלל
להיקבר,נקבר
פתרה,פתר
בנה,בנה
להבחין,הבחין
הסכימו,הסכים
האריכה,האריך
נתנה,נתן
הביאה,הביא
נקבעו,נקבע
הופסקה,הופסק
הוכרז,הוכרז
הכחיש,הכחיש
טענה,טען
העביר,העביר
מקוצר,קוצר
התקשרו,התקשר
נגבו,נגבה
להיגבות,נגבה
מגיעות,הגיע
להתגונן,התגונן
כלולות,כלל
מציין,ציין
מדהימה,הדהים
כולל,כלל
יכבד,כיבד
שילם,שילם
הסתבכה,הסתבך
הוגש,הוגש
סולל,סלל
הוגשו,הוגש
מסתכמות,הסתכם
נרכשה,נרכש
נתבעת,נתבע
הונפקו,הונפק
נרשם,נרשם
גרמה,גרם
הסתכם,הסתכם
נובעים,נבע
יובאו,יובא
קדמו,קדם
נרשמה,נרשם
חלה,חל
מבטלת,ביטל
שמרו,שמר
הפלו,הפלה
היקנו,הקנה
כיבדה,כיבד
סטתה,סטה
מתייחסות,התייחס
ניתנו,ניתן
לבטלן,ביטל
לשנותן,שינה
בהתחשב,התחשב
הוענקו,הוענק
נעוצות,נעץ
הוטלה,הוטל
נוגדת,נגד
בטלה,בטל
נעשתה,נעשה
יתכנס,התכנס
לדון,דן
תנוהל,נוהל
ישתתף,השתתף
לכהן,כיהן
הירצו,הרצה
נוגעת,נגע
תכין,הכין
התבקשה,התבקש
להכין,הכין
להציב,הציב
הצטרף,הצטרף
נטוש,נטש
להצטרף,הצטרף
נתקבלה,התקבל
ייראה,נראה
שובתים,שבת
לנכות,ניכה
עובדים,עבד
ינוכו,נוכה
להתחכם,התחכם
ינכו,ניכה
להמיר,המיר
נכתב,נכתב
מתאר,תיאר
מוקדש,הוקדש
מתנהלים,התנהל
לפרוש,פרש
יעבוד,עבד
מקווה,קיווה
מתנהלות,התנהל
יביאו,הביא
יפרוץ,פרץ
תהייה,תהייה
ידרש,נדרש
למסד,מיסד
תתקוף,תקף
תותקף,הותקף
תספק,סיפק
נשמור,שמר
נותקף,הותקף
שוחחו,שוחח
הציג,הציג
יגרור,גרר
יהייה,יהייה
יפציצו,הפציץ
תיטול,נטל
הבטיחו,הבטיח
תגיב,הגיב
מדאיגות,הדאיג
עוקבים,עקב
שיבח,שיבח
להגיב,הגיב
עוסקות,עסק
כשלו,כשל
מייצגת,ייצג
בילה,בילה
לבנות,בנה
נסחרות,נסחר
קפץ,קפץ
הדיחה,הדיח
הביעה,הביע
התאפשרה,התאפשר
הכריזו,הכריז
יתמכו,תמך
יובא,יובא
להדיח,הדיח
לפזר,פיזר
דרש,דרש
נדחתה,נדחה
גאה,גאה
הועמדה,הועמד
ידועות,ידע
נמנעו,נמנע
התנגדו,התנגד
הפר,הפר
אישרר,אשרר
כונסה,כונס
הצביעה,הצביע
משתמש,השתמש
ליזום,יזם
להבטיח,הבטיח
ייבחרו,נבחר
יובטח,הובטח
שוררים,שרר
דנה,דן
טילפן,טילפן
יופיע,הופיע
טילפנו,טילפן
דחק,דחק
יטוס,טס
הבטיח,הבטיח
המשיכה,המשיך
תבעו,תבע
לחייב,חייב
ירצו,רצה
לגשר,גישר
להוזיל,הוזיל
הוחלפה,הוחלף
תורמת,תרם
התקייר,התקייר
מתחייב,התחייב
ייקרה,ייקר
מחושבים,חושב
לעדכן,עדכן
קיזזה,קיזז
נצבר,נצבר
יישארו,נשאר
תוגש,הוגש
תצטרך,הצטרך
משתמע,השתמע
קיים,קיים
קובעות,קבע
מתח,מתח
הושמעו,הושמע
מתקבלת,התקבל
תתבצע,התבצע
תשכיל,השכיל
נוצרה,נוצר
נשאו,נשא
תדון,דן
לצמצם,צמצם
יתקבלו,התקבל
ישמשו,שימש
ייהנה,נהנה
הוגבלו,הוגבל
פועלים,פעל
הושגו,הושג
ישיגו,השיג
ישקיע,השקיע
מנוצלים,נוצל
מבקרים,ביקר
סובלים,סבל
להתבסס,התבסס
ייפתח,נפתח
גזר,גזר
גבו,גבה
נידון,נידון
ירחיבו,הרחיב
הושגה,הושג
תבקר,ביקר
יארגן,ארגן
יסייע,סייע
להיפגש,נפגש
נוכחים,נוכח
מראה,הראה
הושלמו,הושלם
התחייבו,התחייב
סגרה,סגר
הינה,הינה
פתחה,פתח
השקיעו,השקיע
הפעיל,הפעיל
היוו,היווה
הפסיקו,הפסיק
להפחית,הפחית
יוחזר,הוחזר
יתבטלו,התבטל
מאיימים,איים
לשבש,שיבש
תמומש,מומש
יוצאו,הוצא
שיגרו,שיגר
יונפקו,הונפק
יוקצו,הוקצה
מועדפים,הועדף
מסרב,סירב
מתעניינים,התעניין
סוכמו,סוכם
ייחתם,נחתם
תובע,תבע
הוכרזו,הוכרז
עורך,ערך
נבדקת,נבדק
לכלול,כלל
יקבלו,קיבל
חולקו,חולק
ימשיכו,המשיך
לנסח,ניסח
יודפסו,הודפס
תופץ,הופץ
תציע,הציע
ייכללו,נכלל
יוצעו,הוצע
הורכב,הורכב
מתנשא,התנשא
נבנה,נבנה
מכיל,הכיל
יעבדו,עבד
נחשבים,נחשב
לקחו,לקח
מכרו,מכר
ייערך,נערך
תישמע,נשמע
הוצא,הוצא
תבע,תבע
לעקל,עיקל
חלו,חל
תפח,תפח
יינתן,ניתן
יחלוף,חלף
לגדול,גדל
סירבה,סירב
לערוב,ערב
להכריז,הכריז
להפכם,היפך
נדרשים,נדרש
מועדף,הועדף
דורשי,דרש
תגיש,הגיש
למשוך,משך
ישתתפו,השתתף
יתלוו,התלווה
מבקשים,ביקש
מתפתחות,התפתח
נפגש,נפגש
התארגנה,התארגן
מזדהות,הזדהה
מטיל,הטיל
לשבור,שבר
חוסם,חסם
חשוד,חשד
להאשים,האשים
מואשם,הואשם
מחלים,החלים
מאושפז,אושפז
מחובר,חובר
יושבת,ישב
ענה,ענה
הצטרפו,הצטרף
מנסים,ניסה
אמרה,אמר
נסע,נסע
הוחרמו,הוחרם
נמחק,נמחק
כתובים,כתב
פוטר,פוטר
מוסר,מסר
אבדו,אבד
התקשר,התקשר
קשורות,קשר
להתערב,התערב
הוחזר,הוחזר
מכסים,כיסה
טוענות,טען
מציע,הציע
יעודכנו,עודכן
פעלה,פעל
נוסדה,נוסד
נוהגת,נהג
משקיעה,השקיע
מיועדות,יועד
נושאות,נשא
זומן,זומן
כורת,כרת
לנקוט,נקט
מוכרת,מכר
מתמחים,התמחה
ישלבו,שילב
פוקד,פקד
תפגע,פגע
חנכה,חנך
ממיסים,המס
כללה,כלל
כיהן,כיהן
צויין,צוין
להצהיר,הצהיר
תהווה,היווה
ידחה,דחה
יקימו,הקים
ייסדו,ייסד
תיקרא,נקרא
נבחרה,נבחר
נמנית,נמנה
נתמכה,נתמך
זכתה,זכה
משקפים,שיקף
חזרה,חזר
הצהירה,הצהיר
תיאבק,נאבק
נאבקת,נאבק
פנתה,פנה
להושיט,הושיט
תומכת,תמך
הכריזה,הכריז
להתפטר,התפטר
יביעו,הביע
מתבטאת,התבטא
מצטיירת,הצטייר
מתחבטים,התחבט
צופן,צפן
יפחת,פחת
הקציבה,הקציב
מקיימת,קיים
הוכנסו,הוכנס
משתנה,השתנה
מסייעת,סייע
נותן,נתן
משווה,השווה
מקופחים,קופח
הגשנו,הגיש
נקבל,קיבל
לערער,ערער
קיוויתי,קיווה
חלק,חילק
תובן,הובן
תיסגר,נסגר
מחייב,חייב
להשתנות,השתנה
מתפקדים,תפקד
הפסקנו,הפסיק
ביטלנו,ביטל
נרשמת,נרשם
מצטבר,הצטבר
מפורטים,פורט
נעבוד,עבד
קורצים,קרץ
מסייעים,סייע
מרוכז,רוכז
השתדלנו,השתדל
גייסנו,גייס
קיבלנו,קיבל
הכנסנו,הכניס
קלטנו,קלט
לבקש,ביקש
ידפיס,הדפיס
הוספנו,הוסיף
מלין,הלין
מפליא,הפליא
מחייכת,חייך
מרשים,הרשים
נהיה,היה
להתפתח,התפתח
הוחמצה,הוחמץ
לשוט,שט
להגיד,הגיד
הקדים,הקדים
ייכנסו,נכנס
ניצחל,ניצחל
הקדימו,הקדים
שפט,שפט
תשאלו,שאל
אהבו,אהב
פוגשים,פגש
מחלקים,חילק
פולט,פלט
נכשל,נכשל
ספגו,ספג
מורחק,הורחק
בעט,בעט
ללחוץ,לחץ
צמצמו,צמצם
נסוגו,נסוג
להספיד,הספיד
לחכות,חיכה
מנוצחים,נוצח
הושיעו,הושיע
הפסידה,הפסיד
נחלה,נחל
הנחיתה,הנחית
רוכש,רכש
מתקדמת,התקדם
נוסך,נסך
מהסס,היסס
מקרטע,קירטע
הובא,הובא
מצדיקה,הצדיק
כובש,כבש
מצדיק,הצדיק
מתפרצות,התפרץ
נבלמו,נבלם
להדאיג,הדאיג
זינק,זינק
הדף,הדף
נכבש,נכבש
הגביה,הגביה
נגח,נגח
בחן,בחן
הרחיק,הרחיק
הבהירה,הבהיר
להביט,הביט
הבקיע,הבקיע
החטיא,החטיא
הביסה,הביס
להעניש,העניש
לטוס,טס
מנע,מנע
תשמור,שמר
תנצח,ניצח
דולקות,דלק
מתארחת,התארח
מתעמלות,התעמל
נוסף,נוסף
יתכנסו,התכנס
יקיימו,קיים
סובל,סבל
לנוח,נח
לנתח,ניתח
יפתור,פתר
לן,לן
לאסוף,אסף
נופחה,נופח
חבט,חבט
נחבט,נחבט
התקשה,התקשה
התבקש,התבקש
יתבע,תבע
חיכיתם,חיכה
נאמרו,נאמר
ממתין,המתין
לטשטש,טשטש
מוצדק,הוצדק
להתאזר,התאזר
מחוייבים,חויב
משקיף,השקיף
מצויין,צוין
שיחקה,שיחק
נחה,נח
ריגלה,ריגל
להפגין,הפגין
ננחל,נחל
נפסיד,הפסיד
הצטמצם,הצטמצם
לרמוס,רמס
לרוץ,רץ
מפתיעה,הפתיע
נוצחנו,נוצח
שיחקנו,שיחק
ננצח,ניצח
יתן,נתן
תכריע,הכריע
מנבאים,ניבא
מתבגר,התבגר
יאבקו,נאבק
יתארח,התארח
מצויינים,צוין
יהווה,היווה
ינסה,ניסה
ללקק,ליקק
נחל,נחל
הכשיל,הכשיל
לעבר,עיבר
דייק,דייק
הבקיעה,הבקיע
להשוות,השווה
הסתיימו,הסתיים
הודחה,הודח
הסתפקה,הסתפק
הובקע,הובקע
התעכב,התעכב
נפגעו,נפגע
נכללת,נכלל
מארגנים,ארגן
תתאכסן,התאכסן
יחדש,חידש
צורפו,צורף
סוגרות,סגר
מעדו,מעד
שיחקו,שיחק
הפסידו,הפסיד
תחל,החל
מייחלים,ייחל
דירדר,דרדר
מייחלת,ייחל
מחלצת,חילץ
ריססו,ריסס
כבש,כבש
הובקעו,הובקע
הורחקו,הורחק
צפו,צפה
מתגעגעים,התגעגע
נאנחים,נאנח
מתריסים,התריס
חוזרת,חזר
נקלעים,נקלע
לשקם,שיקם
שאבו,שאב
טישטש,טשטש
ימצאו,מצא
יהמרו,הימר
מתמקדת,התמקד
הורגל,הורגל
להזכירם,הזכיר
יאמרו,אמר
מפיק,הפיק
פסחה,פסח
דרך,דרך
ניכרת,ניכר
מעוררת,עורר
צמחו,צמח
מוכשרים,הוכשר
יסלחו,סלח
שכחתי,שכח
לשחזר,שחזר
להתרפק,התרפק
מחושלות,חושל
החמצנו,החמיץ
נהנו,נהנה
רצינו,רצה
עולות,עלה
חולה,חלה
מכר,מכר
אכלו,אכל
התכוננו,התכונן
תיכננו,תכנן
להתפלח,התפלח
מציעים,הציע
תרצו,רצה
חתום,חתם
הקהיל,הקהיל
אוכזבו,אוכזב
נושל,נושל
ניטרלה,נטרל
תמכה,תמך
סונוורו,סונוורו
נבעט,נבעט
חמק,חמק
נבעטה,נבעט
התעורר,התעורר
נוצרו,נוצר
מילא,מילא
הופגנה,הופגן
משכנעת,שכנע
התאכזבו,התאכזב
נכבשו,נכבש
